index,Age,Gender,Ethnicity,Hair Style,Hair Color,Hair Length,Eye Color,Body Type,Dress
danbooru_2787113_e2a4155f36ec856cc389bf8362d47331.txt_0,3,0,3,4,4,0,2,7,0
danbooru_5816362_1df108e59b0f808498c6eed5f8de724c.txt_1,7,1,5,10,1,2,2,7,9
danbooru_1410799_56469bd789a2fe5b6d0cce057fd7a5f7.txt_0,2,0,0,12,0,0,10,1,0
danbooru_5736953_5868d535c195b3d2358bb827821db819.txt_1,7,1,5,10,10,2,2,8,15
danbooru_4216176_65d1f5b030d04b5a156f553c3fa05205.txt_0,4,0,5,10,0,2,8,9,16
danbooru_1508073_1c1954c68817984855cb57c1a040673b.txt_0,2,0,3,12,3,2,3,4,23
danbooru_2095590_a7edb9161187c60e48b3ac1e984e42ec.txt_0,3,0,3,4,0,0,3,7,24
danbooru_3718491_7d0b1f9b35807736494aa20178390b67.txt_0,7,0,5,4,3,0,3,8,23
danbooru_5411926_17d92fecebbb21f67e7a70ab24466c66.txt_1,1,0,5,9,7,1,4,7,23
danbooru_1533072_a52c237ba2f4b33f83528b6d23fef393.txt_0,2,0,3,4,0,0,11,4,13
danbooru_1393675_47cc43945d3d9bae3dc77080065d4be9.txt_0,2,0,3,4,6,0,0,7,24
danbooru_5415002_cc250996748616faa64ed6be6e47c153.txt_1,7,1,3,12,7,2,11,7,13
danbooru_3880884_9ead8fde3bef1445bdef705818118dd7.txt_0,4,0,5,10,10,2,11,1,15
danbooru_2753613_b1f33d76ecdb6b65ac0beed3dd705fb1.txt_0,3,0,2,13,1,0,2,7,0
danbooru_2793959_251369b6944b891374a3290bcf1f7a7c.txt_0,3,0,2,13,9,0,3,1,14
danbooru_3596510_d19e25a2ee0d3e796d963f3ef518d6a3.txt_0,4,0,3,10,3,2,3,4,23
danbooru_1396363_530229472a47f59af20699042325d519.txt_0,2,0,3,12,0,0,10,7,0
danbooru_5290679_8da03c57f256c0d175f9fb4de4bf0bdf.txt_1,5,0,5,9,7,0,4,7,23
danbooru_5271801_319fb3337ccb3a3aa556c038c7585f8b.txt_1,0,1,3,12,0,0,3,3,18
danbooru_2843728_149b12177650c4ba07b49b1c9a0d53c2.txt_0,3,0,5,4,4,0,2,7,18
danbooru_5794382_6b73956d685bcf97a9334bdcf70991d3.txt_1,7,1,3,10,1,2,2,7,28
danbooru_5791632_b63ab44e6b6d7515530973446f264dfa.txt_1,7,1,3,10,1,2,2,0,28
danbooru_5423623_80b6ee13fe5b38fbdd3b990830a438ac.txt_1,7,0,5,12,3,2,3,0,12
danbooru_5814082_3221fba6c2e88bfeebb24db016d47a42.txt_1,7,1,3,12,1,2,4,0,25
danbooru_5920775_10fb70b14a7211400d5f317a7658a05f.txt_1,7,1,5,10,0,2,2,0,11
danbooru_4314468_54058569144d2dec00694e86d7c8da57.txt_0,7,1,3,11,0,2,3,7,13
danbooru_5271779_c1fa11430adaf1e6938aacfa66b1fb62.txt_1,0,1,5,12,1,1,2,3,28
danbooru_5850888_5eec0a41fa7649c5801a42db4cb420d2.txt_1,7,1,5,10,0,2,12,9,4
danbooru_5813910_3a0bbb872c59ea98140c0f2687f48b3e.txt_1,7,1,3,10,1,2,14,0,18
danbooru_5328512_801b29231d5ff7dedfaabd77a8dcd5ea.txt_1,0,0,5,12,7,1,11,8,28
danbooru_5382754_5ebd1f342b608f7fe6b6a710cd2207ba.txt_1,0,0,5,12,0,1,11,1,31
danbooru_5553781_7d378983e4f21fb0d5f5f20de4f1692c.txt_1,7,0,5,12,0,0,11,7,2
danbooru_5816027_91307b850187cdfb19d69f56e8b6868b.txt_1,7,1,3,10,1,2,4,0,35
danbooru_2778772_b6dc302a83f2cb9b33b2f423bd7f4ea6.txt_0,3,0,3,4,4,0,2,7,20
danbooru_5816268_ef82095cd5b35a2507c885a2ecd0a3f3.txt_1,7,1,5,10,0,2,4,0,4
danbooru_1544454_e88f4c3eac4e6fad12312b92635fd9f1.txt_0,2,0,3,4,0,0,3,7,22
danbooru_5773093_e059a16c216705140611f3d84c9520dc.txt_1,1,1,5,12,0,2,3,0,23
danbooru_5945167_e5e87b3ee4a49877fe42f5dc1ec70c77.txt_1,7,1,5,12,0,2,12,7,4
danbooru_5808826_7eba635e1bb9d548cea65cad83c2caa7.txt_1,7,1,3,10,0,2,3,7,25
danbooru_1604890_35c505b0b9f63c9b1767ff036700144a.txt_0,1,0,3,4,0,0,7,6,34
danbooru_5116942_ffa2787a707ab9e8e5f56eca0ca78e82.txt_1,7,1,3,12,0,2,2,0,23
danbooru_5504924_514303beba04f8c24a494d5621548da2.txt_1,0,1,5,10,1,2,2,7,33
danbooru_1424495_ae7260066b0e4b76b1d26c11b25b80e6.txt_0,2,0,3,13,0,0,11,8,0
danbooru_5791649_198c3d616731b402f270591f7be89a3c.txt_1,7,1,3,12,1,1,2,0,12
danbooru_2778003_ffc27ffc08ee91ba8c6463bc87daaf37.txt_0,3,0,3,4,0,0,2,7,18
danbooru_5808788_b2fec9d7d2fb5a1860418d1cbedc6a8f.txt_1,0,1,3,10,1,2,2,7,9
danbooru_1492721_1b32e347d17cc4d7d2a74e2e40892a13.txt_0,2,0,3,4,0,0,1,1,0
danbooru_5921117_88a4cbc90284bdc44aa118ced064732c.txt_1,5,1,5,10,0,2,2,7,10
danbooru_4875486_673b9c36073b2f07c8ad92b7997bcd73.txt_1,7,1,5,10,0,2,2,0,11
danbooru_4571181_78bb090ad4bd492aa873a94686722a84.txt_1,7,1,5,10,0,2,10,7,11
danbooru_2794132_23b1d5e40ac329848f488345850f2656.txt_0,0,0,0,2,4,1,2,1,0
danbooru_2712468_f9da387341c1c6511991cf540e7039b2.txt_0,3,0,1,4,1,0,3,8,20
danbooru_2777870_5a5a6445b1e8e0ee51eeddce82b718f6.txt_0,3,0,2,13,3,2,3,8,0
danbooru_1566338_d542098d1e0c88f66a124c4f724932db.txt_0,2,0,3,4,3,0,3,7,22
danbooru_2110762_f77ce9f209af051bb5450c11a3b38255.txt_0,3,0,3,12,3,2,3,4,23
danbooru_5850643_737e1f342b60889eebfecfe7a3a9f0a5.txt_1,7,1,3,10,0,2,3,0,4
danbooru_2747079_d711a85cf883010f4df8ecce9f59a5e8.txt_0,3,0,1,4,1,0,3,2,0
danbooru_2808638_560de91185c6a24214595f57ffefbcc2.txt_0,7,0,2,4,3,0,3,1,0
danbooru_5553152_989ee676e3b68838c62afeb630675f1e.txt_1,0,0,5,2,9,0,4,1,2
danbooru_4748072_d3a51cacda18de4cbd3491e9b7d147ea.txt_1,5,1,3,10,9,2,3,7,10
danbooru_2746188_149ecb5d76d1603ee1005444655ae370.txt_0,3,0,5,10,8,2,10,1,0
danbooru_2738763_07318867878dbac257fadc3bb80a8135.txt_0,3,0,3,4,3,0,2,7,11
danbooru_4548962_0eb49ca75869cd1c0d06db6606ad6d20.txt_1,5,0,5,4,8,0,10,9,23
danbooru_4869208_86b266b3eef8289a0f4d3a2c02bb187f.txt_1,7,0,5,10,0,2,5,8,26
danbooru_3495924_26dbbcbe68b35ac9d3a159e2afddfc14.txt_0,4,0,3,4,0,0,3,7,22
danbooru_5389444_60a966495d8d541a37fd92544628570f.txt_1,7,1,5,12,0,2,2,0,10
danbooru_2868916_11103e51dc72ea65d4f3361162bcf1d4.txt_0,3,0,1,13,3,1,4,1,0
danbooru_5325257_b8b78b39de2ae2a052d13fda4e5cc05f.txt_1,0,0,5,12,0,1,11,7,31
danbooru_5757844_da2d5a3e769d99131bb030ac24947f8e.txt_1,1,1,5,12,0,1,3,8,23
danbooru_5810945_4922f3ee7f6ae3db4238eb51f6472bf6.txt_1,7,1,5,10,1,2,2,7,4
danbooru_1357546_47814aab26d831ccb4c3b4aa764ae8d1.txt_0,2,0,3,12,1,0,2,7,24
danbooru_2761699_c92af9e49869333bd4fbd70cf1737564.txt_0,0,0,0,4,3,0,2,7,25
danbooru_5659813_7d16db10ad72d49e6071f211bce3ac67.txt_1,1,0,5,3,7,0,12,9,2
danbooru_4597456_713ef80fa2d3adef5365f87ff7de6d55.txt_1,8,1,5,10,1,2,2,7,28
danbooru_2851340_91de9eb6a9b1901ae875a5c4cc211d92.txt_0,3,0,0,4,5,3,2,7,33
danbooru_1545185_899483827c139e8d4743c7f85a5e5dde.txt_0,2,0,3,4,0,0,3,4,23
danbooru_2846752_0d94599bc3055e2328d018d6d1f188c6.txt_0,3,0,3,4,10,0,2,7,20
danbooru_2716348_aed02d8990a0fba9a36eeb8410f9fa83.txt_0,3,0,1,13,1,0,3,7,14
danbooru_2747134_376485d29ae3b3b802542af237d66bbb.txt_0,5,0,3,10,8,2,10,4,24
danbooru_5475499_698e1bd605a95de7fc2652cd49f69f27.txt_1,0,1,3,11,9,2,13,8,13
danbooru_2809902_9119de51fb71d6ad4dccc65a4397cda8.txt_0,3,0,0,10,3,2,3,8,32
danbooru_4376027_e7760ce087ec771d5682532f615f9e71.txt_0,7,1,3,1,0,0,11,7,13
danbooru_5799845_dfc33f3ffdddd2174999b1a87a3d4c4a.txt_1,7,0,3,10,7,2,1,7,28
danbooru_1389696_d8d3ef276a8bbc99f74621db6e536995.txt_0,2,0,3,12,0,0,11,7,8
danbooru_1413601_256842ca469cc3ccc4dc35ec221b27c3.txt_0,2,0,3,4,1,0,2,7,3
danbooru_5712840_c410d07313f777b55cb17b1d97d8035a.txt_1,7,0,3,4,0,0,4,7,16
danbooru_5851335_7425a55a4ab1288c430c25c4e7700181.txt_1,7,0,3,1,0,2,1,7,13
danbooru_5814156_6e341c604b82eeeaccdf6f40d56facff.txt_1,7,1,3,10,1,2,2,7,9
danbooru_5320724_80565c79f008e7e88703ddb420914897.txt_1,5,0,5,5,7,1,4,7,23
danbooru_470372_14ca6475a022c30779c55cf4e188d1cb.txt_1,5,0,3,4,0,0,4,7,0
danbooru_1147470_d89cbf124278735c8bfc30e01bdaa020.txt_0,2,0,3,4,0,0,2,7,29
danbooru_2721953_75b01fa30aa4263318d3f3cfbcaa56a1.txt_0,0,0,3,4,4,0,2,7,20
danbooru_4200446_400574b2bdb4f8dd3f6436c75d0b678f.txt_0,7,1,5,6,10,2,2,8,11
danbooru_5386863_33450474af069815dd67d0a8aa410fd5.txt_1,7,1,5,12,10,2,2,7,11
danbooru_2758468_12a1ce6b11f90bf15eb3bbf4063999c7.txt_0,3,0,1,13,1,0,3,7,0
danbooru_4719077_d9ca43b74d6d85ac3a51e8b1752dad07.txt_1,7,0,3,10,3,2,11,7,7
danbooru_1130965_6f2f2bac43ba7cd3846064028c236aa2.txt_0,2,0,3,4,3,0,2,4,21
danbooru_5581879_7e82132e2edd951bf183e882cfdf2e54.txt_1,1,1,5,11,7,2,14,8,12
danbooru_5851001_aad9e49b13801e1f6c792d453503098e.txt_1,7,1,5,10,0,2,12,9,25
danbooru_5317821_2c17a49f02b4cf955c1efa69d8d6bb61.txt_1,7,0,5,10,1,2,14,8,23
danbooru_4539446_1068458994e0454b2ee52844286d5f23.txt_1,7,1,5,12,0,0,1,7,28
danbooru_2731604_144195507fefe1500de1ca838e48d15c.txt_0,3,0,3,12,8,2,12,7,24
danbooru_2384588_5e2aa3c313e9004f862f1a1ef22fc798.txt_0,3,0,3,4,0,0,1,7,0
danbooru_5340410_c260e27688ffce2123693f9d1275944e.txt_1,8,0,5,9,7,0,4,0,2
danbooru_1360956_7cc8ba1ef3bf2e35dac16973dfd35627.txt_0,2,0,3,4,0,0,4,7,24
danbooru_2751482_c670b9f1d5f40b76c9ca8ba7c823656f.txt_0,3,0,3,4,3,0,2,7,20
danbooru_1503958_1c5741c4d0774ec3f160efd9a3b7dce1.txt_0,2,0,0,12,0,0,1,7,16
danbooru_5747309_20a3c02a9605920fd71cee04265e088b.txt_1,7,1,5,12,0,0,12,9,25
danbooru_469759_024f4e886dcee72ee72b15136603bf86.txt_1,5,0,3,4,0,0,11,8,15
danbooru_4449407_32d688166c95ad67de4aa3242b9d5475.txt_0,0,1,5,10,0,2,12,0,6
danbooru_5906675_c1e5496df9ce71d50d872b0bb52e66b6.txt_1,1,0,5,9,7,0,4,9,23
danbooru_1140488_08bd94f8317179e04844c18c49638d80.txt_0,2,0,3,4,0,0,1,7,23
danbooru_5711687_ae222f19c211e82b241d34047641c330.txt_1,0,0,5,5,7,0,4,8,2
danbooru_1411077_acafe306d0f06ea73781eb0b812400bf.txt_0,2,0,3,12,0,0,4,4,23
danbooru_5791940_bbe911c27a7a44d0d505ce4c8192e9f8.txt_1,0,1,5,10,1,2,2,0,28
danbooru_5498546_0d1298cd2e396e5dfabb2feaf8a7839f.txt_1,7,1,5,10,0,2,4,0,17
danbooru_4237741_15fad06d9671b67673f14f6e803690fa.txt_0,4,1,3,12,0,0,14,4,7
danbooru_5281349_d33f85cf35cd9fd67246a54a08dadffc.txt_1,7,1,3,12,0,0,4,0,25
danbooru_5018902_259b7a9e625436f9388f665eb87621e9.txt_1,5,0,3,12,0,0,4,7,13
danbooru_2756498_8457d02b85ac846ff4434702daa6fd5f.txt_0,3,0,3,4,1,0,0,1,26
danbooru_1904865_5af9e21167557178458fee008b8720ae.txt_0,5,0,3,4,0,0,3,7,23
danbooru_2244265_7b47d90867c72d2375061542dd79eafb.txt_0,7,0,0,4,0,0,1,1,0
danbooru_1403946_c10f8567e670d7587dbd2fb4531bd922.txt_0,2,0,3,12,0,0,7,6,23
danbooru_4436695_c7d24fcc7c46d289d5627e10e12d5e8e.txt_0,7,1,5,10,0,2,2,7,11
danbooru_1454616_7274351bf63c144a16e23562f8d02b7b.txt_0,2,0,3,4,1,1,4,4,24
danbooru_2786114_6e39803e958d236d5cd90fef6610233e.txt_0,0,0,0,4,4,0,0,8,0
danbooru_5401506_0feb9a60056072fa47fca3a3d12ce878.txt_1,1,0,5,5,7,1,4,9,1
danbooru_5922777_8dc19e532aea4b2607ccfe28162b457d.txt_1,7,1,3,12,1,2,2,7,28
danbooru_398821_525b329a700db7a59c3c234a7fb91655.txt_0,5,0,3,12,1,0,2,7,24
danbooru_2056747_4731b2533d7b96a903300fb03c28b42f.txt_0,3,0,3,4,1,0,2,4,23
danbooru_1396622_f3f3842efc3668b7d88b542508054598.txt_0,2,0,3,10,3,2,2,4,23
danbooru_1668791_8ae618a80b20f63baa2813c56af9c307.txt_0,2,0,3,10,6,2,4,7,29
danbooru_2772324_20446c3f1b8c306321337bf2746732aa.txt_0,3,0,5,10,8,2,10,1,0
danbooru_5272693_26184e229d25a32d5abcbfd678f0d8aa.txt_1,5,1,3,11,0,2,4,4,13
danbooru_1788943_da74a70b51f3efb1e74d4f38b5440e0c.txt_0,2,0,3,10,3,2,3,8,22
danbooru_5237337_8d421c848c98fd9d9c29fb8830165605.txt_1,5,0,3,12,0,0,5,7,23
danbooru_5280186_e7d68dcf6de3b20d0732140e1c6e6476.txt_1,7,0,5,5,7,1,1,8,23
danbooru_2072211_ea53797eb7284dff45aa10744c9ca6cc.txt_0,3,0,3,4,0,0,3,8,10
danbooru_4314466_2fc4e403bfe8bb81de54775f8938e744.txt_0,7,1,3,11,0,2,3,7,13
danbooru_1617769_5631164cf1c2ffe8eae20480fc636a64.txt_0,2,0,3,4,0,0,1,8,23
danbooru_2175781_f37ed5cc60733e2c2e1df42561a9350d.txt_0,5,0,3,12,0,0,3,4,23
danbooru_5848575_dca84587764d03efc6b9c81ad380e49d.txt_1,7,1,3,10,1,2,2,7,4
danbooru_5361846_3169ecb74d9ada807845bd20ff95a338.txt_1,7,1,5,11,0,2,4,7,11
danbooru_5823053_43df0230afea3c35418bcbdd94df6499.txt_1,0,0,5,9,7,1,5,7,23
danbooru_2746713_8b8eec6398d00ba930dc8d0e47a117de.txt_0,3,0,5,13,8,2,10,1,0
danbooru_5872274_7596f3ace9fd59343aa73d0f71711c25.txt_1,1,0,5,10,7,2,4,7,1
danbooru_2850354_74e96f52cead2d806b81f013ed5095cf.txt_0,3,0,2,4,1,0,2,4,0
danbooru_4411365_da8c7e226b906a3abd13df87ba8de79a.txt_0,7,0,3,13,3,2,3,7,24
danbooru_5272009_57365ac88c81c643f9846f615ae0c3b0.txt_1,7,1,0,12,0,2,2,0,11
danbooru_2713550_6b9cbe87a4ae6b28b406e04f55cdff43.txt_0,3,0,5,4,4,0,2,2,20
danbooru_5902548_4331f8574de5deeb4ccd90157b331ef1.txt_1,0,0,5,4,0,0,11,1,1
danbooru_1390903_3f21c64128cbce497951cea504c2117c.txt_0,2,0,3,12,1,0,4,8,34
danbooru_5811439_0533318e337252afe20fd58a5a38eb30.txt_1,7,1,5,12,1,2,3,0,36
danbooru_5401875_9ae0cf39f5b99727d4c6b9e0978e2b4e.txt_1,7,0,5,11,7,2,12,9,33
danbooru_1672194_13c03dcc772ffc710ea2f6d79c13cfeb.txt_0,2,0,3,4,0,0,3,7,22
danbooru_2743949_a464411ae8caae13a34dd2d61ad5698e.txt_0,3,0,5,4,4,0,0,8,33
danbooru_2292933_df2b77d9cad8f3bf2548a7878d33f6ad.txt_0,3,0,3,4,1,0,14,8,24
danbooru_4544853_fa7238312ea76e4c433ef881b29724c9.txt_1,7,1,5,10,4,2,10,9,21
danbooru_1459839_1fe9ef48f1bf808e1ea57763ceba662f.txt_0,2,0,3,12,0,0,1,4,23
danbooru_1629783_6d9f2bb73bd953b51f968b2910b9a5a8.txt_0,7,0,3,10,3,2,3,4,0
danbooru_1280066_7984edf9eeecb5ff00f94f24f2bc9995.txt_0,2,0,3,4,0,0,11,4,8
danbooru_5686926_3bcd96786f2ee5499f93cccf74cff8f3.txt_1,7,0,3,4,1,0,2,1,33
danbooru_5923112_6a5b76d0bd9f85f4cafbfdcb0964b549.txt_1,0,1,3,10,1,2,5,7,9
danbooru_1368271_a64563be7e0894d48f3d6e3658b5a485.txt_0,2,0,3,4,1,0,4,7,24
danbooru_5084399_8fbf5b8054c4ab20767ef63d623e1dac.txt_1,5,0,3,12,3,1,3,7,22
danbooru_5708592_37dae99420c5bc464696145df6c189fc.txt_1,0,0,5,10,7,2,4,4,28
danbooru_5292340_7bdc75b7a5ea8ad67164156ce3ebb929.txt_1,5,1,3,10,9,2,11,4,7
danbooru_470265_c03f98da27db5acb7ed80db51aad777c.txt_1,5,0,3,12,0,2,4,7,2
danbooru_5724131_61fa730739d36a013fafd4804aec942f.txt_1,8,0,0,10,3,2,3,1,0
danbooru_5965936_df8a36d736e36ba6ee66333d06d7d612.txt_1,7,1,5,10,1,2,2,7,4
danbooru_5591240_d47e39cb8f8e1880f0208f3274bb9b4e.txt_1,0,0,5,5,7,2,4,7,2
danbooru_2724407_0e1108836d8f3cc1aa7f067efba835e5.txt_0,3,0,0,4,4,0,2,7,20
danbooru_4535849_ee9f4f3ea632adcb20abb6c8cd6faf07.txt_1,5,0,3,4,0,0,11,7,23
danbooru_5848622_e6343349d36fcb8d4fb2ad8caff84072.txt_1,7,1,5,10,1,2,2,0,4
danbooru_1437557_6729f68c85d9e17ddf28268e0c67ba60.txt_0,2,0,3,12,0,0,1,7,22
danbooru_5381127_12b1dd3778b5db623df61cfdd8cca029.txt_1,0,0,5,5,7,1,4,9,23
danbooru_5757054_f2051f2efaa6fd1e6cb7969858e34a96.txt_1,7,1,5,12,1,2,2,0,25
danbooru_4635884_14dd307ed8728398db62f09ab6f361a2.txt_1,7,0,3,12,2,0,2,7,25
danbooru_2770684_acd427dffd4d7819d05284730e8da12a.txt_0,3,0,1,4,1,0,3,7,0
danbooru_5490242_805ea1825915cc572153e0f1dfc9f577.txt_1,7,0,3,5,3,2,3,0,12
danbooru_4546207_da17fdb6b398457e9cd485e02123a444.txt_1,0,1,5,10,3,2,4,7,28
danbooru_5808677_1f7e6fefc95039e7d860265e70bb83f6.txt_1,7,1,5,10,1,2,2,0,6
danbooru_5637274_88b0c15afaaee2f7636f570b9b02adc7.txt_1,5,0,5,7,7,0,4,8,23
danbooru_5207955_8b93c0d394ba5d1b9eb6cb8be4de7261.txt_1,5,1,5,11,0,2,4,7,23
danbooru_1581465_d28e23a9bf9552329f872a4ba0bc9a0d.txt_0,2,0,3,4,0,0,5,8,0
danbooru_1519793_bb45dbac1b43067cd154c8c9b2503baf.txt_0,2,0,3,12,3,2,3,7,23
danbooru_5383209_dd66af7fc2c8844fca59c8871cbfc068.txt_1,1,0,5,5,7,1,4,9,25
danbooru_5850923_0353a58099cf2c5f77381d8a4e52aec3.txt_1,7,1,5,10,0,2,3,0,4
danbooru_3978278_d79b0c15a46ed5c28a13a149cdca62e2.txt_0,4,0,3,12,0,2,3,7,16
danbooru_4786359_9e71b8fb737c92d297bcbb3ff49f6991.txt_1,7,0,0,5,3,1,3,7,27
danbooru_2766370_f4cfe0a43aecb5e51d9b050fd61b82c5.txt_0,0,0,3,4,0,0,4,7,24
danbooru_2737898_12f97bedc3a0747b121267263a2f3442.txt_0,3,0,3,4,7,0,0,7,20
danbooru_5526116_fa1caba5645517bdbdcd71bbe63db485.txt_1,1,0,5,4,7,1,12,9,2
danbooru_1511153_7d215a3975fa9240bf044f5301de2649.txt_0,2,0,3,4,0,0,1,4,22
danbooru_4586982_7531722bb63b2673e27e1da40096a3f5.txt_1,7,1,5,10,10,2,2,7,25
danbooru_1501637_ab3902442aabf10a3451291452339094.txt_0,2,0,3,4,0,0,3,4,18
danbooru_5604745_9d97168f4cc8102f034550a5b966a147.txt_1,7,0,3,12,3,2,3,1,23
danbooru_1136638_6b812735a512781bffb94b47c30ba371.txt_0,2,0,3,4,1,0,0,4,24
danbooru_2763149_bd8bcac350fb902b5a79f5024fe084ea.txt_0,3,0,5,10,8,2,10,9,32
danbooru_1400065_0de1e928ac5e3fdc230b208cc0d63b65.txt_0,2,0,3,4,0,0,11,7,2
danbooru_1431723_e4cff0698388bd62325e6a6fdacd8944.txt_0,7,0,0,10,3,2,3,7,0
danbooru_5436096_99e4c2577c3a9c60c86c5592be37b446.txt_1,5,0,5,5,7,1,4,9,23
danbooru_2718246_c17e5f1f8d050832ff711de4edbf7b24.txt_0,3,0,1,13,1,0,3,4,14
danbooru_2763652_e2b4f18dac92c12532dc1b11c5f246da.txt_0,7,0,2,4,1,0,2,7,0
danbooru_1431047_21a5c82b595e393166cb863b025e061f.txt_0,2,0,3,12,2,0,2,7,23
danbooru_2752125_1cb9df3f147e1769c14407691cd6f7d9.txt_0,3,0,5,10,8,2,10,9,0
danbooru_1388279_edac429366f8f29f3af2f2dfdeb89f09.txt_0,2,0,3,4,0,0,11,8,8
danbooru_1501559_1b064c2604c34c4de9cffd5546112531.txt_0,7,0,0,10,3,2,3,7,0
danbooru_2667330_c3be17007d7996d607820304f7a7c9a7.txt_0,3,0,0,10,3,2,3,4,33
danbooru_5455730_2287f9c1453f33379e176066805fd815.txt_1,7,1,3,12,0,2,1,0,11
danbooru_5893134_2c59336efd4d58dd7c0cb2178ee01b26.txt_1,0,1,5,10,0,2,5,7,28
danbooru_2091941_b0aceaa55efdb8dd773acc9a00bdb840.txt_0,3,0,3,13,0,0,1,0,23
danbooru_1389662_4269fdf847bcfb4b84ad233fc70df736.txt_0,2,0,3,4,0,0,10,8,23
danbooru_1330535_03eacef2150ae6ef51f75958ce64db5b.txt_0,7,0,3,4,2,0,10,7,14
danbooru_1994190_7227a3870faa5a7599d01fd9e8fe0589.txt_0,3,0,3,12,4,0,11,7,8
danbooru_1417929_39255811a1c57351ccc2d08cacdcadda.txt_0,2,0,3,4,0,0,2,7,24
danbooru_2723593_95188441ca093e706658e3f6f821d5f9.txt_0,3,0,3,9,6,0,8,4,24
danbooru_5848608_702a72b9e1afa08b5566ac2352ceb179.txt_1,7,1,5,10,1,2,2,7,4
danbooru_5808664_7d8bd60b4128a11dd10ae9314beaf4b1.txt_1,7,1,3,10,1,2,2,0,6
danbooru_4769520_0d263e4824e0bfa554ac8ff38e6590bb.txt_1,7,1,5,10,3,2,2,3,11
danbooru_1508072_0b254364778af5c7ff269665bb84bb16.txt_0,2,0,3,4,0,0,1,7,24
danbooru_4553803_1b87469370498d2d172ef730cbaaaba0.txt_1,5,0,3,4,0,0,3,7,23
danbooru_5499092_fd51e798d8e9c8f22cd4e185ce4a2f2d.txt_1,7,0,5,4,7,0,4,7,23
danbooru_4832322_46d3e385b30ed47c6b239094cc85788d.txt_1,0,1,3,10,1,2,2,7,9
danbooru_5302028_13fa798bc20908f382d350c84f666959.txt_1,7,0,5,5,7,0,4,8,2
danbooru_5816287_51f8e52234e8bf9782ae2df07ba6dc9d.txt_1,7,1,3,10,1,2,2,0,9
danbooru_2722282_776b7147f0f82c26f1a576a64f037e8c.txt_0,3,0,3,4,10,0,2,4,20
danbooru_2753033_84d39a08b89d24c41809cdb502eb4f4e.txt_0,3,0,1,10,1,2,11,4,0
danbooru_1403104_e14d896b82087bcf2a06c5824c78f253.txt_0,2,0,3,4,0,0,10,1,26
danbooru_5487065_45aa239c692da52cc09e141ff963789a.txt_1,5,0,5,9,7,0,12,9,23
danbooru_2170260_c1f542f38f932165a5489440861afc8d.txt_0,3,0,3,12,0,0,3,4,32
danbooru_2783481_206ffba7b58bb891f324b795a8e00cc7.txt_0,3,0,2,10,1,2,11,1,26
danbooru_1865122_c52db255cca7ff0177910699211bcbc0.txt_0,2,0,3,4,0,0,1,4,23
danbooru_5388742_ff18b257c40ef2c34bebc5126ab31470.txt_1,7,1,5,11,0,2,2,9,23
danbooru_5848217_a75a1d9f2309260bb3ad3839d43d21f5.txt_1,7,1,3,10,1,2,2,7,28
danbooru_2576221_87d6397ae38636428602da017477cfda.txt_0,3,0,3,4,0,0,3,4,26
danbooru_1079118_caaae512e97c073b8480451a4f4eeef4.txt_0,2,0,3,4,0,0,2,7,18
danbooru_5689297_e9e2bb676961a81e09b2a2b73fada595.txt_1,0,1,5,11,0,0,2,0,5
danbooru_1775704_d95f7b8cf2b09d61b8938130a00366b9.txt_0,7,0,3,4,0,0,1,7,24
danbooru_4591625_b80252dca06ac9392af5e6bec6602bd9.txt_1,7,0,0,4,0,0,3,7,4
danbooru_1079440_dd7263bf89c2cbd9d484daf08fac231c.txt_0,2,0,3,0,0,0,3,7,24
danbooru_5663497_c1ca404f590d0ffad756f9722955ea5d.txt_1,0,0,3,12,2,0,2,7,28
danbooru_5759256_a6bcb44c85fa34b5bde350cc2ce6f99e.txt_1,7,1,5,12,1,0,2,0,6
danbooru_2055450_9623e94ab2aabdcc75235e9ce137cb66.txt_0,3,0,5,12,1,0,2,1,16
danbooru_1420278_8dacd2567835539a80b90a086d87ddb1.txt_0,2,0,3,4,0,0,11,4,8
danbooru_3535612_05647a7e9544ba3212c002c679b4fa8c.txt_0,4,0,5,13,9,3,12,9,23
danbooru_2045698_e4e6e49ae5e0dd81f9cc60289e739a86.txt_0,3,0,3,12,3,2,3,7,23
danbooru_1424003_77ce32711183a563f03205e9e89f5089.txt_0,2,0,3,4,0,0,1,4,29
danbooru_2763431_3b97c1189f4b19f40b0cceb6aa91de9d.txt_0,0,0,5,4,4,0,0,8,20
danbooru_5364277_71d3656e7f15144350cfd7115fc58b09.txt_1,7,0,0,4,7,0,4,7,23
danbooru_4201502_e684a3c98172b5b77371f025ef293d3d.txt_0,7,0,3,4,0,0,11,7,11
danbooru_5413926_586de3c30e6adf9260151881f7a485ee.txt_1,7,0,5,10,0,2,11,1,27
danbooru_5784829_ff753926249db498dcd5c15261d61e1f.txt_1,7,1,5,11,10,1,12,9,12
danbooru_5446140_72e9b8d0a01f3f00253b65d331a0bf32.txt_1,5,0,3,3,7,0,4,7,23
danbooru_2750952_a1aae8d142d3e9dcb8f08175b9e5984c.txt_0,3,0,2,9,1,0,3,1,0
danbooru_4635885_588d206ebb70282196f55492d1928463.txt_1,7,0,3,4,2,0,2,7,33
danbooru_5794155_8323519645e4abb98f113c92aa9c122e.txt_1,0,1,5,12,0,2,3,0,28
